2.455324749545547646e+06,9.998597292411185444e-01,2.379386242839973652e-04,7.000000000000000000e+00,-5.398068941444884167e-02
2.455324749990286771e+06,9.998674331190859910e-01,1.429828755148106006e-04,2.600000000000000000e+01,-5.385535663315393212e-02
2.455324750684970524e+06,9.999815372508147338e-01,1.214549729901288352e-04,2.700000000000000000e+01,-5.365958615709955776e-02
2.455324751391863916e+06,9.999984514185671358e-01,1.295602713037650165e-04,2.700000000000000000e+01,-5.346037501650113127e-02
2.455324752086131368e+06,9.999704852909304664e-01,1.508220937941976423e-04,2.600000000000000000e+01,-5.326472198978721845e-02
2.455324752767274156e+06,9.998228470794028322e-01,9.150826942573735460e-05,2.600000000000000000e+01,-5.307276772739463744e-02
2.455324753448423930e+06,9.998394564547213870e-01,1.423799890989697610e-04,2.600000000000000000e+01,-5.288081128962464350e-02
2.455324754129582085e+06,9.999799879689118542e-01,1.120819841020576427e-04,2.600000000000000000e+01,-5.268885269162764534e-02
2.455324754838291090e+06,1.000083952839411428e+00,1.248647314261314156e-04,2.800000000000000000e+01,-5.248912983894119672e-02
2.455324755544265267e+06,9.998804999082235856e-01,1.152856013905706077e-04,2.600000000000000000e+01,-5.229017774656396361e-02
2.455324756225411315e+06,1.000047802675426700e+00,1.224948494413749154e-04,2.600000000000000000e+01,-5.209822239900811086e-02
2.455324756920261309e+06,1.000049817315857181e+00,1.212125610951924888e-04,2.700000000000000000e+01,-5.190240526964426393e-02
2.455324757613893598e+06,9.999845251282877268e-01,8.874505217029402297e-05,2.600000000000000000e+01,-5.170693115619192509e-02
2.455324758308881428e+06,1.000164892765949665e+00,1.093532098113233255e-04,2.700000000000000000e+01,-5.151107517553115550e-02
2.455324759016047698e+06,1.000041846171802584e+00,1.474291755654483563e-04,2.700000000000000000e+01,-5.131178705154003372e-02
2.455324759709734935e+06,1.000034198417109277e+00,1.204434831857912084e-04,2.600000000000000000e+01,-5.111629752227796891e-02
2.455324760416639969e+06,9.999899519516948221e-01,1.232250923051582002e-04,2.800000000000000000e+01,-5.091708305522857358e-02
2.455324761136594228e+06,9.998724011943407319e-01,1.461088420847531013e-04,2.700000000000000000e+01,-5.071419117212075389e-02
2.455324761831773445e+06,1.000055702589790485e+00,1.295620638543882523e-04,2.600000000000000000e+01,-5.051828124100082168e-02
2.455324762525040191e+06,9.999750946472037993e-01,1.269633300086390787e-04,2.700000000000000000e+01,-5.032291019654693692e-02
2.455324763220263179e+06,9.998426792971013555e-01,9.873116938231393433e-05,2.600000000000000000e+01,-5.012698784300084753e-02
2.455324763901413418e+06,1.000040304481954134e+00,1.777594320152961938e-04,2.600000000000000000e+01,-4.993503140523413569e-02
2.455324764594987035e+06,1.000039172836184154e+00,1.405425349318614042e-04,2.700000000000000000e+01,-4.973957396756206045e-02
2.455324765289907344e+06,9.998730096571996073e-01,1.243636968034062906e-04,2.600000000000000000e+01,-4.954373693721254857e-02
2.455324765971042216e+06,1.000139831107921484e+00,1.628541797736888651e-04,2.600000000000000000e+01,-4.935178481990804694e-02
2.455324766665400937e+06,1.000173032901357617e+00,1.257138606465181172e-04,2.700000000000000000e+01,-4.915610613997448142e-02
2.455324767371942755e+06,1.000077430628637520e+00,9.630262778839794092e-05,2.700000000000000000e+01,-4.895699394366151425e-02
2.455324768066886812e+06,1.000451457460744598e+00,1.848448402187009647e-04,2.600000000000000000e+01,-4.876115026234537075e-02
2.455324768748044502e+06,1.000109600917737485e+00,7.825254913813220589e-05,2.600000000000000000e+01,-4.856919166434728319e-02
2.455324769429191016e+06,9.998759348140275893e-01,1.426610514862678130e-04,2.600000000000000000e+01,-4.837723632183737327e-02
2.455324770110379905e+06,1.000007223876751894e+00,1.422911788193918943e-04,2.500000000000000000e+01,-4.818526904459531635e-02
2.455324770818524528e+06,1.000153701611133705e+00,1.104586565197852914e-04,2.800000000000000000e+01,-4.798570526307090189e-02
2.455324771525020711e+06,1.000182980970180546e+00,1.248317320995670835e-04,2.600000000000000000e+01,-4.778660600398045022e-02
2.455324772206170950e+06,1.000074178861478646e+00,1.133995060832497325e-04,2.600000000000000000e+01,-4.759464957126132573e-02
2.455324772887316998e+06,9.998988896494740430e-01,1.212229920131781312e-04,2.600000000000000000e+01,-4.740269423379955133e-02
2.455324773582458496e+06,9.998719317434413556e-01,1.055356667333617562e-04,2.700000000000000000e+01,-4.720679494115045255e-02
2.455324774275818374e+06,1.000008156725520791e+00,1.230786800807796041e-04,2.600000000000000000e+01,-4.701139758535733543e-02
2.455324774984489661e+06,9.999851144749591914e-01,1.133221511823306622e-04,2.800000000000000000e+01,-4.681168549772810744e-02
2.455324775690505747e+06,1.000090144666797798e+00,1.399648540302990797e-04,2.600000000000000000e+01,-4.661272155513201260e-02
2.455324776384930592e+06,1.000237456633359612e+00,1.434844662781033242e-04,2.700000000000000000e+01,-4.641702407398264063e-02
2.455324777078995481e+06,1.000074683858986013e+00,1.437607412317730557e-04,2.600000000000000000e+01,-4.622142813189465682e-02
2.455324777773171198e+06,9.998385958123628958e-01,1.034163445723688073e-04,2.700000000000000000e+01,-4.602580096068965149e-02
2.455324778480251785e+06,1.000256461946972708e+00,1.188162120747475426e-04,2.700000000000000000e+01,-4.582653707032380980e-02
2.455324779174825177e+06,9.999975235363104398e-01,1.501468126303985009e-04,2.600000000000000000e+01,-4.563079773833104286e-02
2.455324779868574813e+06,9.998576758842578904e-01,1.434956297806863352e-04,2.700000000000000000e+01,-4.543529067602860433e-02
2.455324780563338660e+06,9.998568239937853930e-01,1.369829881550068329e-04,2.600000000000000000e+01,-4.523949782430491950e-02
2.455324781268911902e+06,9.999496360012244400e-01,1.358991988230058914e-04,2.800000000000000000e+01,-4.504065862370814494e-02
2.455324781978017651e+06,9.999529399567368415e-01,1.586051165608602512e-04,2.600000000000000000e+01,-4.484082397449968421e-02
2.455324782659167890e+06,1.000115292646231557e+00,1.277235086455862317e-04,2.600000000000000000e+01,-4.464886753673242420e-02
2.455324783352708444e+06,9.999103801289583870e-01,1.411252556825570779e-04,2.700000000000000000e+01,-4.445341938835964402e-02
2.455324784047642257e+06,1.000113556130213688e+00,1.373403943553456975e-04,2.600000000000000000e+01,-4.425757848947962925e-02
2.455324784728800412e+06,1.000029774792988935e+00,1.454888895564718460e-04,2.600000000000000000e+01,-4.406561988643285799e-02
2.455324785409942735e+06,1.000227086357788897e+00,9.141084550018092978e-05,2.600000000000000000e+01,-4.387366561899105205e-02
2.455324786091089249e+06,1.000162621321828871e+00,1.233417444306122166e-04,2.600000000000000000e+01,-4.368171028657686500e-02
2.455324786785775796e+06,1.000006770511350007e+00,1.037299828728229612e-04,2.700000000000000000e+01,-4.348593909680194963e-02
2.455324787492658012e+06,1.000027947300925923e+00,1.323906286929879940e-04,2.700000000000000000e+01,-4.328673104251642284e-02
2.455324788186922669e+06,9.999316682842257498e-01,1.315370925841834952e-04,2.600000000000000000e+01,-4.309107889365129673e-02
2.455324788868084084e+06,1.000075924967317453e+00,1.399359359964975880e-04,2.600000000000000000e+01,-4.289911920039584520e-02
2.455324789549218956e+06,1.000047210220929239e+00,1.387795814549345553e-04,2.600000000000000000e+01,-4.270716710832654639e-02
2.455324790244521108e+06,1.000093610312972503e+00,9.847368818572031454e-05,2.700000000000000000e+01,-4.251122249896110289e-02
2.455324790950404946e+06,9.998252355690759874e-01,1.422659449238682441e-04,2.500000000000000000e+01,-4.231229585591449877e-02
2.455324791631560307e+06,9.999762292458815871e-01,1.380355683904914139e-04,2.500000000000000000e+01,-4.212033800632639102e-02
2.455324792327466421e+06,1.000131633800534603e+00,1.113525599014888475e-04,2.600000000000000000e+01,-4.192422305618875161e-02
2.455324793021091726e+06,9.996506641036231322e-01,1.285747542254130332e-04,2.500000000000000000e+01,-4.172875104131435614e-02
2.455324793717087712e+06,9.999124262343660474e-01,1.546900027388881072e-04,2.600000000000000000e+01,-4.153261094536512404e-02
2.455324794410639443e+06,9.999821138052016334e-01,1.384888515890854150e-04,2.500000000000000000e+01,-4.133715954627916606e-02
2.455324795106418431e+06,1.000065116965201950e+00,1.299267357789288756e-04,2.600000000000000000e+01,-4.114108048927697658e-02
2.455324795827650931e+06,9.999167810804719947e-01,1.460208768756169186e-04,2.700000000000000000e+01,-4.093782848212499520e-02
2.455324796535820700e+06,9.999600659585234919e-01,1.300637419529670331e-04,2.500000000000000000e+01,-4.073825762834815123e-02
2.455324797229929361e+06,9.998566202752681153e-01,1.466661111367274740e-04,2.600000000000000000e+01,-4.054264931144921369e-02
2.455324797938223463e+06,1.000162284911629618e+00,1.716004278463026270e-04,2.600000000000000000e+01,-4.034304342466736581e-02
2.455324798639919609e+06,1.000009739464011282e+00,1.108840628604047926e-04,2.600000000000000000e+01,-4.014529683388555481e-02
2.455324799321073573e+06,9.997678657359819754e-01,1.473215629936947761e-04,2.600000000000000000e+01,-3.995333931095556429e-02
2.455324800014629029e+06,9.998096224487922346e-01,1.083562158174532274e-04,2.700000000000000000e+01,-3.975788698074703836e-02
2.455324800709571224e+06,9.999772931238424256e-01,8.543517875845604685e-05,2.600000000000000000e+01,-3.956204374767662013e-02
2.455324801390709821e+06,9.999585130798425148e-01,1.253842745222769582e-04,2.600000000000000000e+01,-3.937009058054085492e-02
2.455324802073937375e+06,9.999817987884503934e-01,1.363795000640821871e-04,2.500000000000000000e+01,-3.917754875250011731e-02
2.455324802778621204e+06,1.000033728145907297e+00,1.397397749260976001e-04,2.800000000000000000e+01,-3.897896028575128374e-02
2.455324803486543242e+06,1.000072986950916176e+00,1.336621500378350701e-04,2.600000000000000000e+01,-3.877945924818358703e-02
2.455324804167693481e+06,1.000008889257874900e+00,1.450960248393525745e-04,2.600000000000000000e+01,-3.858750281041796459e-02
2.455324804848835804e+06,1.000212274632355181e+00,1.430364923657694975e-04,2.600000000000000000e+01,-3.839554854802319783e-02
2.455324805529997684e+06,1.000030680311276177e+00,1.143594310336445074e-04,2.600000000000000000e+01,-3.820358886990668501e-02
2.455324806238193996e+06,9.999287974729478279e-01,1.293068538107224389e-04,2.800000000000000000e+01,-3.800401048652903013e-02
2.455324806944661308e+06,1.000035259010112920e+00,1.339175282244128851e-04,2.600000000000000000e+01,-3.780491932542527633e-02
2.455324807625834830e+06,9.998857823289475366e-01,1.454624910052329295e-04,2.600000000000000000e+01,-3.761295639686979692e-02
2.455324808306973428e+06,1.000178760968253755e+00,1.192293806733397401e-04,2.600000000000000000e+01,-3.742100322468644436e-02
2.455324809002111200e+06,9.998919840075475296e-01,1.467070250714858656e-04,2.700000000000000000e+01,-3.722510484858260887e-02
2.455324809695463162e+06,9.998573497465196303e-01,1.454537617810550978e-04,2.600000000000000000e+01,-3.702970982668482569e-02
2.455324810376613401e+06,9.999100797210545011e-01,1.256516843343588542e-04,2.600000000000000000e+01,-3.683775338891702444e-02
2.455324811085286550e+06,9.999350245150411265e-01,8.937892154400767252e-05,2.800000000000000000e+01,-3.663804068984534423e-02
2.455324811791296583e+06,9.999647575448029624e-01,1.480920351311334939e-04,2.600000000000000000e+01,-3.643907841357164196e-02
2.455324812485725619e+06,1.000013328821455882e+00,1.166535220123309945e-04,2.700000000000000000e+01,-3.624337989100204910e-02
2.455324813192828558e+06,9.999133466232129619e-01,1.236955411514618311e-04,2.700000000000000000e+01,-3.604410969678052690e-02
2.455324813899916131e+06,9.999525732739058537e-01,1.073415281041818054e-04,2.700000000000000000e+01,-3.584484376993604671e-02
2.455324814594496973e+06,9.997978531690053794e-01,1.180785339476265002e-04,2.600000000000000000e+01,-3.564910235828040730e-02
2.455324815288234502e+06,9.998282818490450419e-01,1.256908829880312142e-04,2.700000000000000000e+01,-3.545359870737319757e-02
2.455324815982987173e+06,9.998151344899025572e-01,1.319274371948384364e-04,2.600000000000000000e+01,-3.525780895018525846e-02
2.455324816688551567e+06,9.999641470588084280e-01,1.200444197348919082e-04,2.800000000000000000e+01,-3.505897234424740910e-02
2.455324817397658713e+06,9.998824474969919551e-01,1.040454899377629781e-04,2.600000000000000000e+01,-3.485913727070547724e-02
2.455324818078816403e+06,1.000132300568871591e+00,1.307485938290342607e-04,2.600000000000000000e+01,-3.466717866261330439e-02
2.455324818759959191e+06,1.000058570024363380e+00,1.415187901907627942e-04,2.600000000000000000e+01,-3.447522439517314297e-02
2.455324819453516975e+06,1.000008053341675973e+00,1.136538403492427248e-04,2.700000000000000000e+01,-3.427977136085652576e-02
2.455324820148456842e+06,9.999458219485516386e-01,1.237920600105022742e-04,2.600000000000000000e+01,-3.408392884198718775e-02
2.455324820829595439e+06,9.998426272542080273e-01,9.763368567278334087e-05,2.600000000000000000e+01,-3.389197566980492460e-02
2.455324821510753129e+06,9.998080321109978907e-01,1.458372430024613400e-04,2.600000000000000000e+01,-3.370001708189981904e-02
2.455324822205428034e+06,9.997102212571905566e-01,1.173093095324250526e-04,2.700000000000000000e+01,-3.350424922780822351e-02
2.455324822912284639e+06,1.000123771849344090e+00,1.608263724260410510e-04,2.700000000000000000e+01,-3.330504843972429546e-02
